,Auxiliary Boilers Feed Water Header Pressure,Heat Recovery System Header Mass Flow,Heat Recovery System Header Mass Flow.1,Heat Recovery System Header Pressure,Lube Oil Tank Temperature,Motor Current Phase A,Motor Input Power,Motor Power Factor,Motor Voltage,Pump Discharge Pressure,Pump Discharge Volumetric Flow,Pump Journal 2 Bearing Temperature,Pump Radial Bearing Vibration,Pump Shaft Speed,Pump Suction Pressure 1,Pump Suction Strainer Differential Pressure,Pump Suction Temperature,Pump Thrust Bearing Temperature 1
0,1299.9323672413193,302136.6891086111,305769.2011641493,1772.3438652251737,74.3533583256632,147.28868712335068,0.0,0.0,4236.037884018403,1783.7329233036455,875.6786327053819,143.75910497788195,9.495488808715278,3589.9073149479177,24.949539829623266,0.2928712104546874,226.88364592916668,96.69125431665452
1,1300.2511679588542,304640.2543051215,308413.3487286979,1763.6983467309028,75.68045847806076,148.39411185083333,0.0,0.0,4238.021613665278,1775.7921526836808,892.3557631491667,144.1274314297743,9.396262632552778,3589.0408716953125,24.89977023800868,0.3066702654440972,227.21039039095484,97.55343851217012
2,1300.3246697753473,307767.6881280382,309923.3966615972,1751.8745125690973,79.7403533100816,149.87602151467013,0.0,0.0,4238.361246165451,1764.2049510982638,914.9501209992882,144.94942431777778,9.348186181400695,3588.3365892625,24.84927450753125,0.3272713760942708,226.87011968536456,100.01325651971356
3,1300.98153845434,304965.2232943403,305798.7038713368,1745.351527578646,81.90531065992361,150.72795164373264,0.0,0.0,4237.947916427257,1757.6636771116318,927.541212716736,145.69263028083333,9.281961229605905,3589.2947195652773,24.80083491905729,0.3400257086881944,226.5172848061632,102.28771010764235
4,1300.1221833793402,303890.39435522567,305456.5281235938,1769.9248000295138,74.2587715612691,147.72987031671877,0.0,0.0,4238.712911411285,1781.724831477257,880.6979217949653,143.70222374081595,9.44064687010868,3589.2875355998262,24.90096317663542,0.295441745925868,226.96867031784723,97.09761385381596
5,1300.0992803194445,306922.6715256771,309370.907278316,1763.224355828125,72.65836943519444,148.57837208913193,0.0,0.0,4238.784655177084,1775.3308088125002,894.424876797934,143.9400410413368,9.425186422384895,3589.037321194445,24.862309249213546,0.3064819302515624,227.1510530130382,96.18149852367884
6,1300.5843669729168,307761.631817257,309607.59450210066,1761.2047578237848,72.54826792484549,148.88288355413195,0.0,0.0,4238.011697578646,1773.4015578045137,898.0573202872918,142.59876252282987,9.418208774263888,3589.5467823456606,24.87874952024305,0.3100306967826389,227.19473376296875,95.57159176141668
7,1300.0754215302084,311888.51923654514,316879.3992707465,1756.9931858935763,68.40667970844271,149.38343556756945,0.0,0.0,4240.824140095312,1769.6838024572914,906.8114174419966,143.05753161840278,9.32627752490139,3589.045536254861,24.83291977613368,0.3170692049980902,227.4219144752778,93.83502608141666
8,1299.9366729324652,314146.27587661456,319183.970505816,1753.072928682639,64.90563739071007,149.9881361377257,0.0,0.0,4243.171766588021,1765.8455194270832,914.1115409435068,141.85143547220486,9.29862346218316,3589.729687667188,24.863235854125,0.3227054545737847,228.01104038907988,91.60957684119616
9,1300.0393099911455,317677.22074944444,318485.52832355903,1757.39067748125,75.59594564176562,149.18340090401043,0.0,0.0,4240.445032518924,1770.2234744197915,904.4934044317014,144.14392589206597,9.344527103999132,3589.5606739227437,24.869118741805558,0.3144294459043402,227.9906794788021,97.73806770358507
10,1300.0641049970486,253882.92253255728,247934.5959387799,1763.4141260600695,85.96637230584028,148.49597330100693,0.0,0.0,4234.392065531076,1773.550811898611,896.5376726472222,147.40529130824652,9.166155945836806,3588.6074652713537,24.86175773606424,0.3105056844842013,227.40801916664927,106.01205776733508
11,1299.9909745157986,320662.1186503125,3147.914988590255,1805.344085993229,86.58409763707292,141.93809614706598,0.0,0.0,4238.937443038195,1813.346996311632,806.633408260382,148.32983344697917,9.532296228418229,3588.8722423484373,25.00924996899479,0.2416816018913194,227.123410429132,107.53563128161458
